para_id,source_doc_id,para_index,source_title,human_paragraph,ai_paragraph,generation_success
551630,44030,5,BeOS,BeOS 사용자 인터페이스는 테마를 적용시킬 수 없다. 노란색 BeOS 기본 테마 및 창 위의 가변 길이 탭 및 회색 인터페이스 위젯만 사용해야 했다. 이 인터페이스는 1995년까지도 바뀌지 않았지만 유출된 Dano 릴리즈에서 바뀌었다. 운영 체제 내부의 이스터에그를 사용하면 제목 표시줄과 외향을 바꿀 수 있다. 하지만 다른 인터페이스 위젯을 바꿀 수 없다.,"BeOS 사용자 인터페이스는 테마를 적용할 수 없으며, 노란색 기본 테마와 창 위의 가변 길이 탭, 회색 인터페이스 위젯만 사용될 수 있었어. 이 인터페이스는 1995년까지 변경되지 않았지만, 유출된 Dano 릴리즈에서 업데이트가 이루어졌어. 운영 체제 내부의 이스터 에그를 활용하면 제목 표시줄과 외형을 바꿀 수 있지만, 다른 인터페이스 위젯의 모습은 수정할 수 없었지.",True
551631,44030,6,BeOS,"순수 BeOS R5 인터페이스는 완벽하게 다른 운영 체제로 포팅되었다. 대표적인 사례로는 TriangleOS라는 운영 체제에서 BeOS테마는 주 UI로 사용하며, 그놈에서는 설치시 제공되는 몇 가지 테마중의 하나로 제공된다.","AI가 해석한 내용으로, 순수 BeOS R5 인터페이스는 완벽하게 다른 운영 체제로 포팅되었다. 대표적인 사례로는 TriangleOS라는 운영 체제에서 BeOS 테마가 주 UI로 사용하며, 그놈에서는 설치 시 제공되는 테마 중 하나로 제공된다.",True
551632,44030,7,BeOS,BeOS를 다시 만드려는 프로젝트.,BeOS를 한 번 더 만드는 프로젝트.,True
551633,44030,8,BeOS,BeOS는 작지만 활발한 커뮤니티의 지원을 받고 있었다. 하지만 Be 사는 그 운영 체제에 대한 지원을 해 줄 수 없었다. 2002년에 서로 다른 방법으로 BeOS를 만들려는 많은 프로젝트가 생겼다. 운영 체제를 커뮤니티에서 훔쳐 가는 것을 막고 자원 봉사자 프로그래머를 끌기 위해서 모든 프로젝트는 자유 소프트웨어이며 공개 소프트웨어이다. 원본 BeOS의 구조를 유지하면서 새로운 운영 체제를 유지하기 위해서 호환성 테스트가 이루어졌다. BeOS의 거의 모든 부분을 자유 소프트웨어로 대체할 수 있다.,BeOS는 작지만 활발한 커뮤니티의 지원을 받고 있었다. 그러나 Be사는 그 운영 체제에 대한 지원을 제공할 수 없었다. 2002년에는 다양한 방식으로 BeOS를 재구축하려는 수많은 프로젝트가 생겼다. 운영 체제를 커뮤니티에서 훔쳐내는 것을 방지하고 자원봉사 프로그래머를 끌어들이기 위해 모든 프로젝트는 자유 소프트웨어이며 공개 소프트웨어였다. 원본 BeOS 구조를 보존하면서 새로운 운영 체제를 유지하기 위해 호환성 테스트가 이루어졌다. BeOS의 거의 모든 부분을 자유 소프트웨어로 대체할 수 있다.,True
586075,46793,0,신주쿠 스완,"《신주쿠 스완》은 일본의 만화가 와쿠이 켄의 만화이다. 고단샤의 《주간 영 매거진》에서 2005년 20호부터 2013년 45호까지 연재되었다. 2007년 8월, TV 아사히에서 드라마화되었으며, 2015년 실사 영화가 공개되었다.","《신주쿠 스완》은 일본 만화가 와쿠이 켄이 창작한 작품이며, 고단샤의 《주간 영 매거진》에서 2005년 20호부터 2013년 45호까지 연재되었습니다. 그 이후 2007년 8월, TV 아사히에서 드라마화가 진행되었고, 2015년에는 실사 영화가 공개되었다.",True
586076,46793,1,신주쿠 스완,"저자 와쿠이 켄은 실제로 일본의 스카우트 회사에서 일한 경험이 있으며, 이 작품은 저자 본인이 경험한 사건에 픽션을 가미해 만든 것으로 알려져있다.","저자 와쿠이 켄은 실제로 일본의 스카우트 회사에서 일한 경험이 있으며, 이 작품은 저자 본인이 경험한 사건을 기반으로 픽션을 가미해 만든 것으로 알려져 있다.",True
586077,46793,2,신주쿠 스완,"2000년대 초반 도쿄도 신주쿠구 가부키초를 주요 무대로, 스카우트맨을 주인공으로 해 그 성장 과정과 가부키초의 뒷세계를 담아낸 작품이다.","2000년대 초반 도쿄도 신주쿠구 가부키초를 주된 배경으로 삼아 스카우트맨을 주인공으로, 그의 성장 과정과 가부키초 뒷세계를 섬세하게 묘사한 작품이다.",True
586079,46793,4,신주쿠 스완,2007년 8월 18일부터 TV 아사히의 토요일 자정 드라마로 방송되었다.,2007년 8월 18일부터 TV 아사히에서 토요일 자정 드라마로 방송되었다.,True
586080,46793,5,신주쿠 스완,"주말 관객 동원수 1위를 차지하며, 《신데렐라》의 6주 연속 1위 기록을 저지했다.","주말 관객 수를 1위로 기록하면서, 《신데렐라》가 자랑하던 6주 연속 1위 기록을 무력화했다.",True
586081,46793,6,신주쿠 스완,아야노 고 등이 주연으로 출연하였다.,이번 작품에서 아야노 고 등은 주연으로 출연하였다.,True
614017,49019,0,엘리사벳,"엘리사벳(, )은 신약성서에 등장하는 성모 마리아의 사촌이자 세례자 요한의 어머니이다.",엘리사벳은 신약성서에서 성모 마리아의 사촌이자 세례자 요한의 어머니로 상세히 묘사되는 인물이다.,True
614018,49019,1,엘리사벳,"로마 가톨릭에서의 축일은 11월 5일이며, 동방정교회에서의 축일은 9월 5일과 11월 30일이다. 엘리사벳은 히브리어로 ‘하느님이 심판한다’ 또는 ‘하느님은 완전하다’라는 의미이다. 나이 많은 여자로 묘사되며, 아이를 낳지 못하다가 가까스로 임신한 여인들의 수호 성녀이다.","로마 가톨릭 신자들에게 축일은 11월 5일이며, 동방 정교회에서는 9월 5일과 11월 30일을 기념한다. 엘리사벳이라는 이름은 히브리어로 ‘하느님이 심판한다’ 혹은 ‘하느님은 완전하다’라는 뜻을 갖는다. 그녀는 나이가 많은 여성으로 묘사되며, 태아를 얻지 못하던 이들 중 극히 드물게 임신한 여인들의 수호 성녀이다.",True
614019,49019,2,엘리사벳,루카 복음서는 엘리사벳이 아기를 가졌을 때 이미 나이가 많았다고 전한다. 엘리사벳은 즈가리야와 결혼했으며 두 사람은 의로운 이들이었다. 어느 날 즈가리야가 혼자 신전의 계단으로 나아가고 있을 때 천사가 그에게 나타났다. 《황금전설》에 따르면 이 천사는 나중에 성모 마리아에게도 나타난 대천사 가브리엘이었다.,"루카 복음에서는 엘리사벳이 동정된 아기를 임신한 시점에 이미 퇴색된 노년을 지닌 상태임을 전한다. 엘리사벳은 즈가리야와 연합을 맺었으며, 이 부부는 성도적 인격을 지닌 존재들이었다. 어느 날, 즈가리야가 홀로 신전의 계단을 향해 나아가고 있을 때, 천사가 그에게 모습을 드러냈다. 《황금전설》에 따르면, 이 천사는 이후 성모 마리아에게도 등장한 대천사 가브리엘이었다.",True
614020,49019,3,엘리사벳,"천사는 부부에게 요한이라는 아들이 태어날 것이라고 예고했다. 즈가리야는 천사의 말을 의심한 벌로 갑자기 벙어리가 되어버렸다. 마침내 엘리사벳은 임신을 했으며, 6개월이 되었을 때 어린 사촌 성모 마리아가 방문했다. 두 사람이 만났을 때 요한은 뱃속에서 발길질을 했다.","천사는 부부에게 요한이라는 아들이 태어날 것이라고 예고했다.  
즈가리야는 천사의 말씀을 의심한 결과 갑자기 벙어리가 되어버렸다.  
마침내 엘리사벳은 임신을 하였으며, 임신 6개월째에 어린 사촌 성모 마리아가 방문했다.  
두 사람이 만났을 때 요한은 뱃속에서 발길질을 했다.",True
614021,49019,4,엘리사벳,황금전설에 따르면 마리아는 요한이 태어났을 때 아기를 처음으로 안은 사람이었다. 즈가리야는 말을 못하다가 천사가 말한 대로 아이 이름은 요한이라고 석판에 쓰자 그 순간 목소리가 돌아왔다. 그리고 친척들이 반대했으나 엘리사벳은 요한이라는 이름을 마음에 들어했다.,"황금전설에 따르면 마리아는 요한이 태어났을 때 아기를 처음으로 안은 사람이었다. 즈가리야는 말을 못하던 중 천사가 가르친대로 아이의 이름을 석판에 '요한'이라고 적었을 때, 그의 목소리가 돌아왔다. 그리고 친척들이 반대했으나 엘리사벳은 요한이라는 이름을 마음에 들어했다.",True
614022,49019,5,엘리사벳,요한의 탄생 이야기 이후 엘리사벳은 복음서에서 더이상 언급되지 않는다. 그러나 미술작품에서는 아기 예수가 어머니 마리아와 함께 그의 사촌 요한을 만나는 자리에 엘리사벳이 자주 등장한다.,"요한의 탄생 이야기를 한 뒤, 엘리사벳은 복음서에서 더 이상 언급되지 않는다. 반면 미술작품에서는 아기 예수가 어머니 마리아와 함께 사촌 요한을 만나는 장면에 엘리사벳이 자주 나타난다.",True
629682,50297,0,지상준,1990년 아시안 게임에서 대한민국 수영 선수로는 유일하게 금메달을 땄다.,1990년 아시안 게임에서 대한민국 수영 선수들 중 유일하게 금메달을 땟다.,True
629683,50297,1,지상준,충청북도 괴산군 불정면 창산리에서 농업에 종사한 지수길과 김말례의 1남 3녀 중 막내로 태어났다. 목도국민학교 4학년 때 교사인 이규상의 권유로 수영을 시작했다. 1989년 4월 배영 100m에서 대한민국 최초로 1분 벽을 돌파했다.,"충청북도 괴산군 불정면 창산리에서 농업에 종사한 지수길과 김말례 부부의 1남 3녀 중 막내로 태어났다. 목도국민학교 4학년 시절, 이규상 선생님의 권유로 수영을 시작했다. 1989년 4월 배영 100m에서 대한민국 최초로 1분 벽을 돌파했다.",True
629684,50297,2,지상준,금천고등학교 2학년 때 베이징에서 열린 1990년 아시안 게임 배영 200m 경기에 참가해 130m까지 5위에 머물다 무서운 막판 스퍼트로 마지막 30m를 남기고 1위로 들어오는 대역전극을 펼치며 금메달을 획득했다. 이는 1974년 아시안 게임에서 조오련 이후 남자 수영에서 16년 만에 나온 금메달이었다.,"그는 금천고등학교 2학년 시절 베이징으로 향해 1990년 아시안 게임 배영 200m 경기에 출전해 130m까지는 5위에 머물렀으나, 두려운 막판 스퍼트를 시연하며 마지막 30m를 가속해 1위로 좌우를 삼켜 금메달을 획득했다. 이는 1974년 아시안 게임에서 조오련 이후 남자 수영에서 16년 만에 터진 금메달이었다.",True
629685,50297,3,지상준,"이후 3학년 2학기에 충북체육고등학교로 전학을 가 그 학교를 졸업하고 한국체육대학교에 진학했다. 1994년 히로시마에서 열린 1994년 아시안 게임에서도 금메달을 땄으며, 후쿠오카에서 열린 1995년 하계 유니버시아드 대회에서도 대한민국 수영 최초로 세계 규모 대회 정상에 섰다.","이후 3학년 2학기에 충북체육고등학교로 전학을 가 그 학교를 졸업하고 한국체육대학교에 진학했다. 1994년 히로시마 아시안 게임에서 금메달을 획득했고, 1995년 후쿠오카 하계 유니버시아드 대회에서도 대한민국 수영 최초로 세계 규모 대회 정상에 섰다.",True
629686,50297,4,지상준,"1997년 10월 23일에 국가대표 은퇴를 선언했고, 같은 해에 여자친구인 이지은과 하와이에서 결혼식을 올렸다. 이후 1999년 11월에 현역으로 복귀했으나 2000년 하계 올림픽 대표 선발에서 탈락한 후 완전히 은퇴했다. 2005년부터 2009년까지 성남시청 수영단 감독을 맡았으며, 현재 어린이 수영장을 운영하면서 수영 교육 활동을 하고 있다.","1997년 10월 23일, 국가대표 은퇴를 발표했고  
같은 해, 여자친구 이지은과 하와이에서 결혼식을 올렸다.  
이후 1999년 11월에 현역으로 복귀했으나 2000년 하계 올림픽 대표 선발에서 탈락한 후 완전히 은퇴했다.  
2005년부터 2009년까지 성남시청 수영단의 감독을 맡았으며,  
현재 어린이 수영장을 운영하면서 수영 교육 활동을 하고 있다.",True
634508,50714,0,김일손,성종 때 춘추관의 사관(史官)이 되어 스승 김종직이 쓴 조의제문(弔義帝文)을 세조를 비난한 목적으로 사초(史草)에 실었고 이것을 국문 도중에 드러나 반역죄로 사형당한다.,성종 시대에 춘추관의 사관으로 임명된 나는 스승인 김종직이 지은 조의제문을 세조를 비난하기 위한 목적으로 사초에 기록하였다. 그 기록은 국문 도중에 발각되어 반역죄로 기소되며 결국 사형당한다.,True
